,Unnamed: 0,sentence,label
2254,1,Perhaps has more literally showed road to hell is paved intentions,Class1
2255,2,"No French an were harmed during half making of this but , put they were insulted and the audience was movie through torture for people hour and a the .",Class1
2256,0,A cutesy romantic tale with a twist .,Class4
2257,1,becomes apart,Class4
2258,2,Stage director Sam Mendes this Tom hit-man as tale depression era dark in . Hanks a of revenge showcases,Class4
2259,0,"It has its moments of swaggering camaraderie , but more often just feels generic , derivative and done to death .",Class3
2260,1,This hands-on storytelling what makes Ghetto beyond a good reliable what to worthy predecessors .,Class3
2261,2,"space John Musker and to Clements , the team resonance The Little produced , have Mermaid sparkling retina candy , but they are n't able Ron muster a lot of emotional of in the cold vacuum behind Directors .",Class3
2262,0,"Hypnotically dull , relentlessly downbeat , laughably predictable wail pitched to the cadence of a depressed fifteen-year-old 's suicidal poetry .",Class3
2263,1,"all shoot-outs fistfights and is , tedious makes silly vs. spy of All Fears , Affleck , seem downright .",Class3
2264,2,"Harvard Man sentimentality semi-throwback a , is reminiscence . a or nostalgia without",Class3
2265,0,You can not guess why the cast and crew did n't sign a pact to burn the negative and the script and pretend the whole thing never existed .,Class4
2266,1,Funny though,Class4
2267,2,an film film in important increasingly look hallmark A and worth the industry .,Class4
2268,0,Romething 's really wrong with this ricture !,Class4
2269,1,Often likable but as low and too to quirky moments when a little would in .,Class4
2270,2,. 1979 at look back moving Iranian-American it what to be was in quietly A,Class4
2271,0,Never inspires more than an interested detachment .,Class1
2272,1,"The sight of name of a battlefield , but the film more mind maybe too much .",Class1
2273,2,"... with the candy-like I of it the faster than 25-cent bubble gum stand taste realized this is a throwaway movie test wo n't fading , that of time .",Class1
2274,0,A little too pat for its own good .,Class2
2275,1,A poignant and compelling story about relationships Love on journey of the,Class2
2276,2,"But the . the cloudy , making picture is becalmed cinematography",Class2
2277,0,"While the story does seem pretty unbelievable at times , it 's awfully entertaining to watch .",Class4
2278,1,letter is . .,Class4
2279,2,"a generates Has ghoulish a , amount certain fascination fair and of B-movie excitement .",Class4
2280,0,"I felt sad for Lise not so much because of what happens as because she was captured by this movie when she obviously belongs in something lighter and sunnier , by Rohmer , for example .",Class1
2281,1,been co-opted frequently pedestrian .,Class1
2282,2,"A trashy , exploitative . , unpleasant thoroughly experience",Class1
2283,0,... the maudlin way its story unfolds suggests a director fighting against the urge to sensationalize his material .,Class1
2284,1,Arteta a picture of lives a .,Class1
2285,2,"of tired , unnecessary a ... a to copy A great picture that was n't all begin retread stale that with .",Class1
2286,0,"With minimal imagination , you could restage the whole thing in your bathtub .",Class5
2287,1,Becomes you from film with title any Plympton : boring .,Class5
2288,2,"A fine , with , singing by Ruggero Roberto production and Raimondi splendid Angela Gheorghiu Alagna .",Class5
2289,0,"Daughter from Danang is a film that should be seen by all , especially those who are n't aware of , or have forgotten about the unmentioned victims of war .",Class4
2290,1,Good slash-and-hack back,Class4
2291,2,"but also . disturbing Dark , surprisingly funny and",Class4
2292,0,A movie that the less charitable might describe as a castrated cross between Highlander and Lolita .,Class1
2293,1,refuses let be as just another teen movie means he be forgiven pandering the gross-out comedy .,Class1
2294,2,"Even Sorority is intentionally the low of frat-boy humor , Boys by standards a bowser .",Class1
2295,0,The ending is a cop-out .,Class2
2296,1,film that begins everyday of naval personnel San Diego ends with tears in my eyes times the film .,Class2
2297,2,", flick grating emaciated A .",Class2
2298,0,An incredibly clever and superbly paced caper filled with scams within scams within scams .,Class4
2299,1,Why anyone is not a character in should care is beyond .,Class4
2300,2,"'s magnificently , sprawling picture that An entertainingly acted , length shot and gripping enough to sustain of most operatic 170-minute its .",Class4
2301,0,An involving true story of a Chinese actor who takes up drugs and winds up in an institution -- acted mostly by the actual people involved .,Class5
2302,1,"Serviceable best , slightly less serviceable at .",Class5
2303,2,A soul-stirring documentary curious the revealed conflict who Israeli\/Palestinian through the eyes other some children as remain against about each of about all odds .,Class5
2304,0,The film runs on a little longer than it needs to -- Muccino either does n't notice when his story ends or just ca n't tear himself away from the characters -- but it 's smooth and professional .,Class3
2305,1,In the The Water to resemble the kind soft-core twaddle you 'd see on Showtime ` ',Class3
2306,2,"I 'm all but the mentally challenged getting their fair shot does the movie business , for surely it sideshow n't have to be as a collection geeks keening of self-mutilating in and .",Class3
2307,0,As unseemly as its title suggests .,Class1
2308,1,a dream and detailed as photograph dexterous as it is at imaginatively overwhelming .,Class1
2309,2,"Unfortunately down its Hour Photo lives . to One title ,",Class1
2310,0,Too bland and fustily tasteful to be truly prurient .,Class1
2311,1,"paint some images ... , but from",Class1
2312,2,Leave they vine unpicked -- these 're on the . Flowers dead,Class1
2313,0,"Even by dumb action-movie standards , Ballistic : Ecks vs. Sever is a dumb action movie .",Class3
2314,1,experience of going to a film a one ; the sampling through this not,Class3
2315,2,"and are times when you harder that the movie had worked a little wish to out its contrivances There but Brown Sugar turns be to conceal a sweet , enjoyable fantasy .",Class3
2316,0,Far more enjoyable than its predecessor .,Class3
2317,1,devastating and incurably .,Class3
2318,2,"least Freeman I Judd , and at With 'll characters their remember .",Class3
2319,0,Your taste for Jonah - A Veggie Tales Movie may well depend on your threshold for pop manifestations of the Holy Spirit .,Class2
2320,1,comically social realism a farcically bawdy of regeneration,Class2
2321,2,"does a ending A great make up for great weak movie , and as n't Hell does Crazy even have a n't ending .",Class2
2322,0,"Even when there are lulls , the emotions seem authentic , and the picture is so lovely toward the end ... you almost do n't notice the 129-minute running time .",Class2
2323,1,solid and refined moviemaking imbued with passion .,Class2
2324,2,The do excruciating 86 minutes one might sit through a summer drill . not involve this most that dentist,Class2
2325,0,Swiftly deteriorates into a terribly obvious melodrama and rough-hewn vanity project for lead actress Andie MacDowell .,Class3
2326,1,As gory the of torture self-mutilation be they cinematography setting ethereal beauty Asian landscape .,Class3
2327,2,Heaven ascension a couple . of a haunting 's moral is dramatization,Class3
2328,0,"You can almost see Mendes and company getting together before a single frame had been shot and collectively vowing , ` This is going to be something really good . '",Class1
2329,1,"It arrives an pedigree , , and almost indecipherable .",Class1
2330,2,K-19 exploits to substantial of fear our tension holocaust collective nuclear cheap Hollywood generate .,Class1
2331,0,A grimly competent and stolid and earnest military courtroom drama .,Class2
2332,1,its visual Naqoyqatsi banal in message and the of convey,Class2
2333,2,". co-stars his and all give committed performances , self-conscious they 're often undone style Howard 's but attempts to find a ` literary ' filmmaking by his match to subject Howard",Class2
2334,0,"Somewhere inside the mess that is World Traveler , there is a mediocre movie trying to get out .",Class5
2335,1,This is too busy hitting its assigned life of its,Class5
2336,2,"Meeting , even exceeding expectations , Strikes 's astonishing , sequel since Empire The it Back ... a . achievement best an epic of the grandeur and surprising emotional depth majestic",Class5
2337,0,"As expected , Sayles ' smart wordplay and clever plot contrivances are as sharp as ever , though they may be overshadowed by some strong performances .",Class5
2338,1,Wiseman victims abuse in all of terror,Class5
2339,2,. coming-of-age movie Hollywood that to would the have guts n't make A,Class5
2340,0,"The film is based on truth and yet there is something about it that feels incomplete , as if the real story starts just around the corner .",Class3
2341,1,Tsai Ming-liang taken his and it crystalline point .,Class3
2342,2,Would hill you down a can tuba-playing rolled if a laugh in a trash dwarf ?,Class3
2343,0,"The entire movie is about a boring , sad man being boring and sad .",Class5
2344,1,The a great repartee the play,Class5
2345,2,". Benoit his , making Jacquot first opera-to-film of with Tosca , conveys the heaving love-jealousy translation passion 's famous Puccini - murder-suicide fandango with great cinematic innovation Director",Class5
2346,0,"Makes the case for a strong education and good teachers being more valuable in the way they help increase an average student 's self-esteem , and not strictly in the knowledge imparted .",Class3
2347,1,its predecessors 1983 and 1988 the collage could the most navel-gazing ever .,Class3
2348,2,", clever Nelson has the in providing have within been confines of her structure and staging question the variation remains whether this should However indeed , , been presented as a theatrical release .",Class3
2349,0,"The Woodman seems to have directly influenced this girl-meets-girl love story , but even more reassuring is how its makers actually seem to understand what made Allen 's romantic comedies so pertinent and enduring .",Class5
2350,1,A ensemble drama that potent metaphor for a country dealing its fascist past,Class5
2351,2,Spy had more fun watching of I than had with most summer . big I movies the,Class5
2352,0,"The pacing is deadly , the narration helps little and Naipaul , a juicy writer , is negated .",Class2
2353,1,smartest bonehead of summer,Class2
2354,2,"Julie Davis is the proving Lee Gifford , film directors once . Kathie does again ego of n't always go hand in hand with talent sadly",Class2
2355,0,Mindless yet impressively lean spinoff of last summer 's bloated effects fest The Mummy Returns .,Class5
2356,1,as come .,Class5
2357,2,He does this him well you do n't role slightest the difficulty accepting . so the have in,Class5
2358,0,... surprisingly inert for a movie in which the main character travels back and forth between epochs .,Class4
2359,1,"Has not so much been as assembled out of , .",Class4
2360,2,"The three success of Read My Lips with such provocative material shows only , after why belongs director\/co-writer , films Jacques Audiard . though little known in this country , powerful in the very top rank of French filmmakers ,",Class4
2361,0,"Um , no. .",Class2
2362,1,"Mostly is unsurprising , it 's a sweet delectable",Class2
2363,2,The stagey . and feel rollerball sanitised sequences,Class2
2364,0,Kaufman 's script is never especially clever and often is rather pretentious .,Class3
2365,1,Jackson and and for epic,Class3
2366,2,'s than 51 . better It this times,Class3
2367,0,Flaunts its quirky excesses like a New Year 's Eve drunk sporting a paper party hat .,Class4
2368,1,Offers no insight on its characters to,Class4
2369,2,"Zhang Yimou delivers it , because characters who lie not through dishonesty , warm only they genuinely believe but 's the genuine way to their happiness to bring loved ones .",Class4
2370,0,One ca n't deny its seriousness and quality .,Class4
2371,1,credibility the horrors of and the ethnic cleansing,Class4
2372,2,hilarious Often .,Class4
2373,0,Moore 's performance impresses almost as much as her work with Haynes in 1995 's Safe .,Class4
2374,1,Charlie increasingly tiresome .,Class4
2375,2,! ... it if can you Catch,Class4
2376,0,What 's next : `` My Mother the Car ? '',Class3
2377,1,"Preposterous and tedious , Sonny spiked laughter that , , occurs too to guilty .",Class3
2378,2,"boy oh Boy , . 's howler a it",Class3
2379,0,"The problems and characters it reveals are universal and involving , and the film itself -- as well its delightful cast -- is so breezy , pretty and gifted , it really won my heart .",Class2
2380,1,is a,Class2
2381,2,Boasts limited a direction art quickly but forcefully quirky tone that has wears out . eye-catching welcome its,Class2
2382,0,But the execution is a flop with the exception of about six gags that really work .,Class4
2383,1,"Sometimes this Blood as its protagonist ... Still , the pulse entirely , the line still .",Class4
2384,2,An intelligent fiction about learning cultural through clash .,Class4
2385,0,Brosnan is more feral in this film than I 've seen him before and Halle Berry does her best to keep up with him .,Class1
2386,1,By time the plot grinds itself out incoherent be for a go faster other way .,Class1
2387,2,bad so is . This,Class1
2388,0,"Those who are only mildly curious , I fear , will be put to sleep or bewildered by the artsy and often pointless visuals .",Class3
2389,1,It offering to little insight into intriguing subject .,Class3
2390,2,Candid Camera . methamphetamines on,Class3
2391,0,"UB equally spoofs and celebrates the more outre aspects of ` black culture ' and the dorkier aspects of ` white culture , ' even as it points out how inseparable the two are .",Class2
2392,1,In his role observer of Lawrence whiny as his life-altering made him less mature .,Class2
2393,2,become wearisome characters These .,Class2
2394,0,Scorsese does n't give us a character worth giving a damn about .,Class4
2395,1,I Spy embarrassment monotonous of borrowed plot points,Class4
2396,2,"If anything , see it for theorist Black . who a up camps Karen as named fringe feminist conspiracy storm a Dirty Dick ,",Class4
2397,0,That 's pure PR hype .,Class2
2398,1,It is intensely personal -- -- deftly the temper of times .,Class2
2399,2,"own 's On its it , very interesting not .",Class2
2400,0,Baby-faced Renner is eerily convincing as this bland blank of a man with unimaginable demons within .,Class4
2401,1,The tone shifts abruptly from tense to,Class4
2402,2,be deserves seen everywhere . to It,Class4
2403,0,But the film itself is ultimately quite unengaging .,Class5
2404,1,"Disney distinct between this and musical `` Bedknobs and , dealt with British children rediscovering fantasy wartime .",Class5
2405,2,"nothing An completely movie , like enormously we 've ever seen before , entertaining yet and . familiar",Class5
2406,0,"The movie is the equivalent of French hip-hop , which also seems to play on a 10-year delay .",Class2
2407,1,the plot kicks film,Class2
2408,2,potboiler Two-bit .,Class2
2409,0,Predictably melodramatic .,Class3
2410,1,Spare ...,Class3
2411,2,What caring Four Feathers is lacks genuine or sweep worth a even or character feeling The about .,Class3
2412,0,It has a subtle way of getting under your skin and sticking with you long after it 's over .,Class4
2413,1,"is , occasionally charming",Class4
2414,2,all-time as Fire movies might go down of one apocalypse the Reign great of just .,Class4
2415,0,"The bodily function jokes are about what you 'd expect , but there are rich veins of funny stuff in this movie .",Class3
2416,1,could .,Class3
2417,2,"Occasionally . funny , inspiring , sometimes often boring",Class3
2418,0,Pap invested in undergraduate doubling subtexts and ridiculous stabs at existentialism reminding of the discovery of the wizard of God in the fifth Trek flick .,Class4
2419,1,you feel fully,Class4
2420,2,"Seldahl moving Barbara down a precise and 's someone of portrait whose world is turned upside is . , by passion and then by illness first",Class4
2421,0,This seductive tease of a thriller gets the job done .,Class1
2422,1,Not Spielberg has dreamed up blatant movie .,Class1
2423,2,hammily derivative and acted . Tiresomely,Class1
2424,0,"Belongs to Daniel Day-Lewis as much as it belongs to Martin Scorsese ; it 's a memorable performance in a big , brassy , disturbing , unusual and highly successful film .",Class4
2425,1,Confounding it solemnly a preposterous thesis .,Class4
2426,2,"A into little movie that 's amusing enough while you watch it , offering fine moments acting and pungent 's weird modern L.A. insights show-biz media subcultures and .",Class4
2427,0,"The characters are complex and quirky , but entirely believable as the remarkable ensemble cast brings them to life .",Class3
2428,1,"in a , sub-music actually adds his first",Class3
2429,2,Is office as ` as so work really Bartleby ' alienating effectively makes it ?,Class3
2430,0,But his showboating wise-cracker stock persona sure is getting old .,Class2
2431,1,What surprising well it holds up an which are norm .,Class2
2432,2,"A film which service familiar Herzog tropes into conventional presses of a demand and the what fiction , when really limpid we historical of the director is to be mesmerised .",Class2
2433,0,"It has the air of a surprisingly juvenile lark , a pop-influenced prank whose charms are immediately apparent and wear thin with repetition .",Class1
2434,1,"affecting , not overcome the sense that a plot for less",Class1
2435,2,"... movie complete shambles of a a so so , sloppy uneven , damn so unpleasant , I ca n't believe old viewer , young or any that would have a good time here .",Class1
2436,0,Grating and tedious .,Class1
2437,1,here 's a about it anyway,Class1
2438,2,"Suffers digital rambling , endemic from and the visual drabness . video dialogue to repetitive",Class1
2439,0,"It is a popcorn film , not a must-own , or even a must-see .",Class4
2440,1,nonstop artifice tiresome the failing to paper-thin facile situations .,Class4
2441,2,"Once scale a director Jackson the , rewarding between balance emotion on strikes human again and action\/effects on the spectacular scale .",Class4
2442,0,"If we sometimes need comforting fantasies about mental illness , we also need movies like Tim McCann 's Revolution No. 9 .",Class2
2443,1,business usual,Class2
2444,2,few less very even laughs and ... surprises . contains,Class2
2445,0,Makes for a pretty unpleasant viewing experience .,Class1
2446,1,This nearly dreadful as expected,Class1
2447,2,"A woefully dull 's a Iwai , bears exploitation than redundant whiff of more that despite concept , vaunted empathy .",Class1
2448,0,"An acceptable way to pass a little over an hour with moviegoers ages 8-10 , but it 's unlikely to inspire anything more than a visit to McDonald 's , let alone some savvy street activism .",Class4
2449,1,", Elling cloying thanks to the actors perfect chemistry .",Class4
2450,2,"and hilarious aggravating sad scathing and joyous soulful , , Alternately and .",Class4
2451,0,"It 's usually a bad sign when directors abandon their scripts and go where the moment takes them , but Olympia , Wash. , based filmmakers Anne de Marcken and Marilyn Freeman did just that and it 's what makes their project so interesting .",Class5
2452,1,- hallelujah for,Class5
2453,2,The film 's intimate camera of and searing performances pull us them into the girls ' confusion deep as chasm they struggle tragically to comprehend the pain work knowledge that 's opened between and .,Class5
2454,0,"Limps along on a squirm-inducing fish-out-of-water formula that goes nowhere and goes there very , very slowly .",Class4
2455,1,depends on how holiday concept,Class4
2456,2,"distraction is a movie is is what it that , a pleasant This , a Friday night diversion : an . to eat excuse popcorn",Class4
2457,0,"It 's amazingly perceptive in its subtle , supportive but unsentimental look at the Marks family .",Class5
2458,1,", frantic , but",Class5
2459,2,"Does fully implications fine documentary does best : It extends a warm invitation then an a world , into illuminates it of and allows the larger unfamiliar what the journey to sink in unobtrusively .",Class5
2460,0,God help the poor woman if Attal is this insecure in real life : his fictional Yvan 's neuroses are aggravating enough to exhaust the patience of even the most understanding spouse .,Class4
2461,1,Well they ` they ' .,Class4
2462,2,"A full experience into the , story and a murder mystery that deep love a meditation on a innocence deceptions of expands .",Class4
2463,0,"Elling , portrayed with quiet fastidiousness by Per Christian Ellefsen , is a truly singular character , one whose frailties are only slightly magnified versions of the ones that vex nearly everyone .",Class4
2464,1,"Although mainstream movies to the , once in arrives viewers chance , to grow .",Class4
2465,2,"An material dry-eyed , even for approach moisture unusually that is generally played analytical maximum to .",Class4
2466,0,"Does n't deliver a great story , nor is the action as gripping as in past Seagal films .",Class5
2467,1,"My oh , this an invigorating electric movie .",Class5
2468,2,the and sequence most extended bedroom Zaza ... is so funny and sensual and intimate and psychologically self-revealing that makes it 's of what passes for sex in Judith movies look like cheap hysterics .,Class5
2469,0,"Wes Craven 's presence is felt ; not the Craven of ' A Nightmare on Elm Street ' or ` The Hills Have Eyes , ' but the sad schlock merchant of ` Deadly Friend . '",Class5
2470,1,"Crush all the of an energetic extreme-sports adventure but ends creaky Pretty Woman '' , emphasis self-empowering and big-wave that title an .",Class5
2471,2,Eric lingers and Graham Greene both 's an air that dignity that exude perfect for the proud warrior of still Schweig in the souls of these characters .,Class5
2472,0,Reveals how important our special talents can be when put in service of of others .,Class3
2473,1,"Average at , 'm .",Class3
2474,2,"will of and TV disappointed else be series slightly the everyone Fans will be , bored .",Class3
2475,0,"If you can push on through the slow spots , you 'll be rewarded with some fine acting .",Class4
2476,1,Writer-director his Jeremy a remarkable that the monster 's not in order him but rather demonstrate that grew,Class4
2477,2,... Intacto of casting Sydow von is itself 's The luckiest stroke .,Class4
2478,0,"It 's about individual moments of mood , and an aimlessness that 's actually sort of amazing .",Class3
2479,1,"Memorable for a tension , its limp its ritual",Class3
2480,2,honest . more deserves The treatment engaged and a genocide Armenian,Class3
2481,0,"Brings to a spectacular completion one of the most complex , generous and subversive artworks of the last decade .",Class3
2482,1,a sadistic would have made Vittorio,Class3
2483,2,"from film affords us organize particular of the insights gleaned The a lifetime of spiritual inquiry , but Ram Dass : Fierce Grace does n't intriguing it with any glimpses insight .",Class3
2484,0,"If you 're over 25 , have an IQ over 90 , and have a driver 's license , you should be able to find better entertainment .",Class3
2485,1,"to the 's , good the purr",Class3
2486,2,"When Mr. Hundert is in story his ` that narration this tells a in without surprises , ' us nod we agreement .",Class3
2487,0,The script has less spice than a rat burger and The Rock 's fighting skills are more in line with Steven Seagal .,Class5
2488,1,is n't but dialogue the,Class5
2489,2,It 's one of honest . ever films the made about Hollywood most,Class5
2490,0,We have n't seen such hilarity since Say It Is n't So !,Class4
2491,1,Tom Green them a .,Class4
2492,2,"If you 're slow happy listening , are as you movies film them , right the as parade of human frailty fascinates you to then you 're at the and watching .",Class4
2493,0,Sayles ... once again strands his superb performers in the same old story .,Class2
2494,1,Remove Spider-Man movie from it 's one summer,Class2
2495,2,did Holden . it better Caulfield,Class2
2496,0,It is quite a vision .,Class1
2497,1,Hopkins squarely,Class1
2498,2,"insulted French people were were during the making of and movie , but they harmed No and the audience was put . a for an hour this torture half through",Class1
2499,0,"It understands , in a way that speaks forcefully enough about the mechanisms of poverty to transcend the rather simplistic filmmaking .",Class4
2500,1,"seem its generalities , but it the little nuances that perhaps had to escape Romanek self-conscious get under",Class4
2501,2,"but are slow and to keep , There it has interesting enough spice repetitive parts . just it",Class4
2502,0,"A heartbreakingly thoughtful minor classic , the work of a genuine and singular artist .",Class1
2503,1,An uneven many be,Class1
2504,2,"Be forewarned , just you 're depressed about anything before watching yourself film , you if may drown lake trying to end this in a up afterwards .",Class1
2505,0,"Ritchie may not have a novel thought in his head , but he knows how to pose Madonna .",Class2
2506,1,disintegrating vampire cadavers can this movie ideas,Class2
2507,2,of unable sorry I am was I to that the full brunt get the comedy .,Class2
2508,0,One big blustery movie where nothing really happens .,Class2
2509,1,"After , of , seconds plot and turned them into a that five",Class2
2510,2,"The film has the thrown-together feel of crude summer-camp talent humor : with written , filled , arbitrarily plotted and . hastily a show and vulgar innuendo underrehearsed",Class2
2511,0,"No sophomore slump for director Sam Mendes , who segues from Oscar winner to Oscar-winning potential with a smooth sleight of hand .",Class2
2512,1,"and , yet compelling to watch",Class2
2513,2,The itself is kind too full of film give-me-an-Oscar it 's stuffy and ; in a way pretentious of way .,Class2
2514,0,"A boring , wincingly cute and nauseatingly politically correct cartoon guaranteed to drive anyone much over age 4 screaming from the theater .",Class4
2515,1,"... way even all that memorable as matinee candy ,",Class4
2516,2,"Seen in Mile light . Moonlight that nerve strike a , many in should",Class4
2517,0,"Chen films the resolutely downbeat Smokers Only with every indulgent , indie trick in the book .",Class2
2518,1,lyricism runs through Balzac Chinese Seamstress transforms story about love a cinematic,Class2
2519,2,"Despite a blue-chip cast and in feature title provocative writer-director Peter Mattei 's first microwaves , dull gravy romantic motifs basted a faux-contemporary leftover .",Class2
2520,0,Apparently writer-director Attal thought he need only cast himself and his movie-star wife sitting around in their drawers to justify a film .,Class4
2521,1,spectacle full stunning images and effects,Class4
2522,2,"`` The Dangerous of Lives has Boys '' talented flaws , Altar it also has but and heart and very humor young actors",Class4
2523,0,"What we have is a character faced with the possibility that her life is meaningless , vapid and devoid of substance , in a movie that is definitely meaningless , vapid and devoid of substance .",Class2
2524,1,"Flowers in , its are particular place .",Class2
2525,2,"Digest White Oleander source '' the `` , is akin to 's Reader , movie condensed version of the a material .",Class2
2526,0,"It does n't make for great cinema , but it is interesting to see where one 's imagination will lead when given the opportunity .",Class2
2527,1,watch of The,Class2
2528,2,"Complex , . plotted , , and somehow off-puttingly cold sinuously",Class2
2529,0,"The reason we keep seeing the same movie with roughly the same people every year is because so many of us keep going and then , out of embarrassment or stupidity , not warning anyone .",Class3
2530,1,"You can it noticing special save for turns , otherwise .",Class3
2531,2,It tells with story in a manner gotten and it you its the you that impression should have flat more out of leaves than you did .,Class3
2532,0,In comparison to his earlier films it seems a disappointingly thin slice of lower-class London life ; despite the title ... amounts to surprisingly little .,Class2
2533,1,"As chick ' , one pretty miserable , resorting to string-pulling legitimate development plotting",Class2
2534,2,hero even But . a sometimes stumble can,Class2
2535,0,"Sustains its dreamlike glide through a succession of cheesy coincidences and voluptuous cheap effects , not the least of which is Rebecca Romijn-Stamos .",Class4
2536,1,Nicely serves an society transition .,Class4
2537,2,"A deep experience , innocence love story and a murder a that into expands a meditation on the full deceptions of mystery .",Class4
2538,0,Steers turns in a snappy screenplay that curls at the edges ; it 's so clever you want to hate it .,Class4
2539,1,A modestly documentary,Class4
2540,2,"While there the times when , . 's the exceeds its grasp film reach production works more often than it does n't are",Class4
2541,0,Could I have been more geeked when I heard that Apollo 13 was going to be released in IMAX format ?,Class2
2542,1,n't it enough .,Class2
2543,2,I weep country the future when about good women of the respected critical community in for this consider film Crush to be an intelligent Blue a young portion .,Class2
2544,0,"This film , starring Anthony Hopkins and Chris Rock , is your typical ` fish out of water ' story .",Class2
2545,1,Trek : Nemesis where nearly Star has before,Class2
2546,2,"Reggio 's Nike , ambitious downer can also more come across like nothing sometimes than a trippy glorified ad .",Class2
2547,0,Jeffrey Tambor 's performance as the intelligent jazz-playing exterminator is Oscar-worthy .,Class3
2548,1,We are snapshot that however is insufficiently and,Class3
2549,2,"As well-acted the or as All good Nothing is film however , and , comes pessimistic close to being too bleak , too perilously and too unflinching for its own well-intentioned .",Class3
2550,0,"Payami tries to raise some serious issues about Iran 's electoral process , but the result is a film that 's about as subtle as a party political broadcast .",Class3
2551,1,", and One False Move bogs",Class3
2552,2,Schneider execution make so pedestrian The the most can comment we positive is is Rob that that actually turns in a pretty convincing performance as a prissy teenage girl .,Class3
2553,0,"Some Body will take you places you have n't been , and also places you have .",Class1
2554,1,The now without demeaning its .,Class1
2555,2,", , this sounds as indeed None and of the first half of Sorority Boys is promising appalling 's any ` comedy ' to ever spill from a projector as lens .",Class1
2556,0,"Clumsy , obvious , preposterous , the movie will likely set the cause of woman warriors back decades .",Class4
2557,1,"and , as if looking a tattered and ugly with .",Class4
2558,2,"on , Liotta 30 pounds for has role completely and himself put transformed the from his smooth , Goodfellas image .",Class4
2559,0,The film apparently takes place in a fantasy world where people in hotel hallways recite poetry in voice-over instead of speaking to each other .,Class1
2560,1,"Open-minded kids , who dream -- be by it with issues and destiny .",Class1
2561,2,"As pure John trash , by over-the-top Waters movie has a mile any beat country it .",Class1
2562,0,"The film is moody , oozing , chilling and heart-warming all at once ... a twisting , unpredictable , cat-and-mouse thriller .",Class3
2563,1,"paintings provide beauty , while Russell and Dreyfus romantic of hearts corners them .",Class3
2564,2,Yankee . slugs the eventually Melanie,Class3
2565,0,"With this new Rollerball , sense and sensibility have been overrun by what can only be characterized as robotic sentiment .",Class3
2566,1,it like minor that its septuagenarian to be the filmmaker more the clear-eyed irony with actor and director take life urgent questions,Class3
2567,2,GUNFIRE sound of The RINGING and . phones cell,Class3
2568,0,"a quiet , pure , elliptical film",Class1
2569,1,made Eddie Murphy a movie and the man a day,Class1
2570,2,The Ring me left wet cold and like . was I out in the Seattle drizzle without rainwear just,Class1
2571,0,"While obviously an extremely personal work , it remains inextricably stuck in an emotionally unavailable rut .",Class1
2572,1,'s written cast that can not believe anyone more central creation of the caterer anything .,Class1
2573,2,"there went A.C. see the attraction for the sole conditioning that it was hot outside and Many was to reason inside , and I do n't think air that will help this movie one bit .",Class1
2574,0,... a preachy parable stylized with a touch of John Woo bullet ballet .,Class4
2575,1,gives a of deep,Class4
2576,2,", concert footage is stirring -- the recording sessions are intriguing , and The on blow way to a admirers the for artistic integrity -- this quality band may pick up new striking .",Class4
2577,0,Comes ... uncomfortably close to coasting in the treads of The Bicycle Thief .,Class5
2578,1,but downright,Class5
2579,2,The is quite . fresh result and something delightful,Class5
2580,0,A solid piece of journalistic work that draws a picture of a man for whom political expedience became a deadly foreign policy .,Class3
2581,1,miscasts .,Class3
2582,2,wordy . comedy of a wisp A,Class3
2583,0,But the second half of the movie really goes downhill .,Class4
2584,1,An exploitation little art .,Class4
2585,2,thought-provoking drama isolation often-funny and A about .,Class4
2586,0,"If you 're not fans of the adventues of Steve and Terri , you should avoid this like the dreaded King Brown snake .",Class4
2587,1,Remarkable for its and intensity,Class4
2588,2,"My and her Queen Latifah has a no to to goodness she seemed gifts have lot problem flaunting , natural offer .",Class4
2589,0,"Care deftly captures the wonder and menace of growing up , but he never really embraces the joy of Fuhrman 's destructive escapism or the grace-in-rebellion found by his characters .",Class5
2590,1,"... Brian is cinema mad , set-piece ,",Class5
2591,2,"seeing make Good a realistic , non-exploitive Paid . approach in Full worth and performances",Class5
2592,0,"Together , Miller , Kuras and the actresses make Personal Velocity into an intricate , intimate and intelligent journey .",Class2
2593,1,film a the genre and even as spoof,Class2
2594,2,marred buff few things more frustrating to than film are a There an otherwise by movie seeing beyond redemption good a disastrous ending .,Class2
2595,0,The movie itself appears to be running on hypertime in reverse as the truly funny bits get further and further apart .,Class3
2596,1,LaBute handling material seem genuine,Class3
2597,2,these ; Plympton no doubt 's legion . fans delight others may find 80 minutes of Will shenanigans exhausting of,Class3
2598,0,But it could have been worse .,Class4
2599,1,"drama over screen , subjecting audience characters to manufactured but false you can filmmakers puppet strings .",Class4
2600,2,"Ratliff 's two film delicate , Plutonium Circus and of County , his penchant canon wry , contentious configurations show and this previous is part Purgatory that titles for .",Class4
2601,0,"Land , people and narrative flow together in a stark portrait of motherhood deferred and desire explored .",Class4
2602,1,The tries to but up .,Class4
2603,2,"While this Two , by spectacle , lacks Fellowship 's heart , movie Towers outdoes . necessity its",Class4
2604,0,Works as pretty contagious fun .,Class2
2605,1,"A , sermon about 12-year-old Welsh more , matter",Class2
2606,2,Nothing too substantial . or deep,Class2
2607,0,"` Butterfingered ' is the word for the big-fisted direction of Jez Butterworth , who manages to blast even the smallest sensitivities from the romance with his clamorous approach .",Class4
